1,民生加银资管流动利A叁号专项资产管理计划温岭大业定制1号专项资产管理计划专项资产管理计划,一对一,2016/3/7,2016/12/2,50000000,0.001,,,金融合作二部,360,行内,民生银行,流动利A,耿佳超,按季
1,民生加银资管流动利A叁号专项资产管理计划明珠1号专项资产管理计划定制专项资产管理计划,一对一,2016/1/18,2017/1/7,30000000,0.001,,,金融合作二部,360,行内,民生银行,流动利A,耿佳超,按季
1,民生加银资管流动利A叁号专项资产管理计划蓝光定制专项资产管理计划,一对一,2016/3/18,2018/3/14,31000000,0.001,,,金融合作二部,360,行内,民生银行,流动利A,耿佳超,按季
1,民生加银资管流动利A叁号专项资产管理计划宽城全海定制专项资产管理计划,一对一,2016/2/3,2016/7/5,30000000,0.001,,,金融合作二部,360,行内,民生银行,流动利A,耿佳超,按季
1,民生加银资管流动利A叁号专项资产管理计划宽城大成定制专项资产管理计划,一对一,2016/2/3,2016/7/12,30000000,0.001,,,金融合作二部,360,行内,民生银行,流动利A,耿佳超,按季
1,民生加银资管流动利A叁号专项资产管理计划敬业冶炼定制专项资产管理计划,一对一,2016/3/11,2017/1/22,35000000,0.001,,,金融合作二部,360,行内,民生银行,流动利A,耿佳超,按季
1,民生加银资管流动利A叁号专项资产管理计划交通运输局定制专项资产管理计划,一对一,2015/11/12,2016/9/6,300000000,0.001,,,金融合作二部,360,行内,民生银行,流动利A,耿佳超,按季
1,民生加银资管流动利A叁号专项资产管理计划江西中煤定制专项资产管理计划,一对一,2015/9/16,2016/9/7,40000000,0.001,,,金融合作二部,360,行内,民生银行,流动利A,耿佳超,按季
1,民生加银资管流动利A叁号专项资产管理计划冀东水泥定制专项资产管理计划,一对一,2015/12/3,2016/11/15,500000000,0.001,,,金融合作二部,360,行内,民生银行,流动利A,耿佳超,按季
1,民生加银资管流动利A叁号专项资产管理计划冀东混凝土定制1号专项资产管理计划专项资产管理计划,一对一,2016/1/19,2017/1/12,70000000,0.001,,,金融合作二部,360,行内,民生银行,流动利A,耿佳超,按季
1,民生加银资管流动利A叁号专项资产管理计划恒大鑫泉专项资产管理计划,一对多,2015/10/16,2018/10/16,1500000000,0.001,,,金融合作一部,360,行内,民生银行,单发,耿佳超,按季
1,民生加银资管流动利A叁号专项资产管理计划邯郸土储定制专项资产管理计划,一对一,2015/11/4,2016/9/16,800000000,0.001,,,金融合作二部,360,行内,民生银行,流动利A,耿佳超,按季
1,民生加银资管流动利A叁号专项资产管理计划地方煤炭定制3号专项资产管理计划专项资产管理计划,一对一,2016/3/10,2016/5/17,36200000,0.001,,,金融合作二部,360,行内,民生银行,流动利A,耿佳超,按季
1,民生加银资管流动利A叁号专项资产管理计划地方煤炭定制2号专项资产管理计划专项资产管理计划,一对一,2016/3/10,2016/5/5,33800000,0.001,,,金融合作二部,360,行内,民生银行,流动利A,耿佳超,按季
1,民生加银资管流动利A叁号专项资产管理计划地方煤炭定制1号专项资产管理计划专项资产管理计划,一对一,2016/1/14,2016/4/29,30000000,0.001,,,金融合作二部,360,行内,民生银行,流动利A,耿佳超,按季
1,民生加银资管流动利A叁号厦门融侨置业项目专项资产管理计划,一对多,2015/1/9,2017/1/9,800000000,0.002,,,金融合作三部,360,行内,民生银行,单发,周晨,按季
1,民生加银资管流动利A贰号专项资产管理计划专项资产管理计划,一对多,2014/8/8,2024/8/8,14626942638,0.0025,,,金融合作二部,360,行内,民生银行,流动利A,耿佳超,按季
1,民生加银资管流动利A常州桑麻专项资产管理计划,一对多,2015/11/3,2016/8/12,37500000,0.001,,,金融合作二部,360,行内,民生银行,单发,耿佳超,三个月对日
1,民生加银资管流动利A常州桑麻专项资产管理计划,一对多,2015/11/3,2016/8/12,37500000,0.001,,,金融合作二部,360,行内,民生银行,流动利A,耿佳超,按季
1,民生加银资管蓝海3号专项资产管理计划,一对一,2015/10/27,2018/5/6,58000000,0.0008,,,金融合作三部,360,行外,渤海银行,单发,周晨,按季
1,民生加银资管蓝海2号专项资产管理计划,一对一,2015/9/17,2017/9/17,150000000,0.0008,,,金融合作三部,360,行外,渤海银行,单发,周晨,按季
1,民生加银资管蓝海1号专项资产管理计划,一对一,2015/7/29,2020/7/29,170450000,0.002,,,金融合作三部,360,行外,渤海银行,单发,周晨,到期
1,民生加银资管蓝海1号专项资产管理计划,一对一,2015/7/29,2016/7/29,28219000,0.002,,,金融合作三部,360,行外,渤海银行,单发,周晨,到期
1,民生加银资管蓝海1号专项资产管理计划,一对一,2015/7/29,2016/7/29,57658000,0.002,,,金融合作三部,360,行外,渤海银行,单发,周晨,到期
1,民生加银资管蓝海1号专项资产管理计划,一对一,2015/8/27,2016/8/27,28830000,0.002,,,金融合作三部,360,行外,渤海银行,单发,周晨,到期
1,民生加银资管蓝海1号专项资产管理计划,一对一,2015/8/27,2016/8/27,55740000,0.002,,,金融合作三部,360,行外,渤海银行,单发,周晨,到期
1,民生加银资管聚盈利合专项资产管理计划,一对多,2016/2/5,2019/2/4,1080000000,0.001,,,金融合作一部,360,行内,民生银行,单发,耿佳超,到期
1,民生加银资管聚盈6号专项资产管理计划专项资产管理计划,一对多,2016/2/4,2019/2/3,222900000,0.001,,,金融合作一部,360,行内,民生银行,单发,耿佳超,到期
1,民生加银资管聚盈5号专项资产管理计划专项资产管理计划,一对多,2016/2/4,2019/2/3,214100000,0.001,,,金融合作一部,360,行内,民生银行,单发,耿佳超,到期
1,民生加银资管聚盈4号专项资产管理计划专项资产管理计划,一对多,2016/2/4,2019/2/3,214600000,0.001,,,金融合作一部,360,行内,民生银行,单发,耿佳超,到期
1,民生加银资管聚盈3号专项资产管理计划专项资产管理计划,一对多,2016/2/4,2019/2/3,213500000,0.001,,,金融合作一部,360,行内,民生银行,单发,耿佳超,到期
1,民生加银资管聚盈2号专项资产管理计划专项资产管理计划,一对多,2016/2/4,2019/2/3,214900000,0.001,,,金融合作一部,360,行内,民生银行,单发,耿佳超,到期
1,民生加银资管聚盈1号专项资产管理计划专项资产管理计划,一对多,2015/6/16,2017/6/16,230000000,0.002,,,金融合作一部,360,行内,民生银行,单发,耿佳超,十二个月对日
1,民生加银资管景洪村镇专项资产管理计划,一对一,2016/3/28,2016/9/14,103168312,0.0025,,,金融合作二部,365,行内,民生银行,单发,孙晨珂,到期
1,民生加银资管金裕1号专项资产管理计划专项资产管理计划,一对多,2015/6/2,2018/2/28,794400000,0.001,,,金融合作一部,365,行内,民生银行,单发,耿佳超,按月
0,民生加银资管金威建设专项资产管理计划,一对一,2013/7/5,2016/7/5,800000000,,4800000,,金融合作一部,360,行内,民生银行,单发,耿佳超,
1,民生加银资管金腾3号专项资产管理计划,一对多,2015/1/27,2017/1/27,800000000,0.001,,,金融合作三部,365,行内,民生银行,单发,周晨,按季
1,民生加银资管金辉淮安二期专项资产管理计划,一对一,2014/6/3,2016/6/3,1000000000,0.001,,,金融合作二部,360,行内,民生银行,单发,李潇涵,按季付费
1,民生加银资管金丰1号专项资产管理计划专项资产管理计划,一对多,2014/10/24,2016/12/30,261000000,0.002,,,金融合作一部,365,行内,民生银行,单发,耿佳超,按月
1,民生加银资管皆汇专项资产管理计划,一对一,2016/2/1,2019/2/1,500000000,0.001,,,创新业务二部,360,行外,恒丰银行,单发,耿佳超,按年
1,民生加银资管江宁科创一期专项资产管理计划,一对多,2015/12/25,2020/12/25,230000000,0.0002,,,金融合作二部,360,行内,民生银行,单发,孙晨珂,每季度
1,民生加银资管冀东物贸专项资产管理计划,一对一,2015/5/27,2018/5/27,25000000,0.002,,,金融合作二部,360,行内,自营,单发,李潇涵,按年付费
1,民生加银资管慧选9号专项资产管理计划之鼎锋成长专项资产管理计划,一对多,2015/7/23,2020/7/21,111830000,0.002,,,金融合作一部,360,行内,民生银行,单发,耿佳超,每季度最后一个工作日
1,民生加银资管慧选7号专项资产管理计划专项资产管理计划,一对多,2015/3/27,2020/3/27,156000000,0.002,,,金融合作一部,360,行内,民生银行,单发,耿佳超,2、5、8、日11月最后一个
1,民生加银资管慧选2号专项资产管理计划专项资产管理计划,一对多,2015/3/18,2020/3/18,226000000,0.002,,,金融合作一部,360,行内,民生银行,单发,耿佳超,2、5、8、日11月最后一个
1,民生加银资管慧选1号专项资产管理计划专项资产管理计划,一对多,2014/11/19,2099/12/31,250700000,0.002,,,金融合作一部,360,行内,民生银行,单发,耿佳超,三个月的对日
1,民生加银资管慧选16号专项资产管理计划之万丰友方专项资产管理计划,一对多,2015/9/24,2020/9/23,54000000,0.002,,,金融合作一部,360,行内,民生银行,单发,耿佳超,六个月的对日
1,民生加银资管慧选10号专项资产管理计划之翼虎专项资产管理计划,一对多,2016/1/5,2036/1/5,34800000,0.002,,,金融合作一部,360,行内,民生银行,单发,耿佳超,每季度最后一个工作日
1,民生加银资管慧升1号专项资产管理计划汇升同道专项资产管理计划,一对多,2015/12/25,2016/12/25,60940000,0.002,,,金融合作一部,360,行内,民生银行,单发,耿佳超,到期
1,民生加银资管汇元专项资产管理计划,一对一,2015/12/8,2017/12/8,60000000,0.001,,,金融合作一部,360,行内,民生银行,单发,耿佳超,按季
0,民生加银资管汇赢宏盛专项资产管理计划,一对一,2015/5/14,2016/5/14,500000000,浮动,,,金融合作一部,360,行内,民生银行,单发,耿佳超,按季
1,民生加银资管汇赢9号专项资产管理计划专项资产管理计划,一对多,2013/8/27,2099/1/1,1256600000,0.002,,,金融合作二部,365,行内,民生银行,汇赢,李潇涵,按季付费
1,民生加银资管汇赢8号专项资产管理计划专项资产管理计划,一对多,2013/8/14,2099/1/1,3249700000,0.002,,, ,365,行内,民生银行,汇赢,李潇涵,按季付费
1,民生加银资管汇赢7号专项资产管理计划专项资产管理计划,一对多,2013/8/23,2099/1/1,1885800000,0.002,,,金融合作二部,365,行内,民生银行,汇赢,李潇涵,按季付费
1,民生加银资管汇赢6号专项资产管理计划专项资产管理计划,一对多,2013/7/25,2099/1/1,3016200000,0.002,,,金融合作二部,365,行内,民生银行,汇赢,李潇涵,按季付费
1,民生加银资管汇赢5号专项资产管理计划专项资产管理计划,一对多,2013/7/9,2099/1/1,2867200000,0.002,,,金融合作二部,365,行内,民生银行,汇赢,李潇涵,按季付费
1,民生加银资管汇赢4号专项资产管理计划专项资产管理计划,一对多,2013/7/8,2099/1/1,3943200000,0.002,,,金融合作二部,365,行内,民生银行,汇赢,李潇涵,按季付费
1,民生加银资管汇赢3号专项资产管理计划专项资产管理计划,一对多,2013/6/19,2099/1/1,3269500000,0.002,,,金融合作二部,365,行内,民生银行,汇赢,李潇涵,按季付费
1,民生加银资管汇赢2号专项资产管理计划专项资产管理计划,一对多,2013/6/6,2099/1/1,2494600000,0.002,,,金融合作二部,365,行内,民生银行,汇赢,李潇涵,按季付费
1,民生加银资管汇赢25号专项资产管理计划专项资产管理计划,一对多,2015/10/13,2099/1/1,465000000,0.002,,,金融合作二部,365,行内,民生银行,汇赢,李潇涵,按季付费
1,民生加银资管汇赢24号专项资产管理计划专项资产管理计划,一对多,2014/12/12,2099/1/1,448800000,0.002,,,金融合作二部,365,行内,民生银行,汇赢,李潇涵,按季付费
1,民生加银资管汇赢23号专项资产管理计划专项资产管理计划,一对多,2014/12/2,2099/1/1,2517100000,0.002,,,金融合作二部,365,行内,民生银行,汇赢,李潇涵,按季付费
1,民生加银资管汇赢22号专项资产管理计划专项资产管理计划,一对多,2014/9/16,2099/1/1,868800000,0.002,,,金融合作二部,365,行内,民生银行,汇赢,李潇涵,按季付费
1,民生加银资管汇赢21号专项资产管理计划专项资产管理计划,一对多,2014/7/23,2099/1/1,5558200000,0.002,,,金融合作二部,365,行内,民生银行,汇赢,李潇涵,按季付费
1,民生加银资管汇赢20号专项资产管理计划专项资产管理计划,一对多,2014/7/8,2099/1/1,3429700000,0.002,,,金融合作二部,365,行内,民生银行,汇赢,李潇涵,按季付费
1,民生加银资管汇赢1号专项资产管理计划专项资产管理计划,一对多,2013/6/3,2099/1/1,2785400000,0.002,,,金融合作二部,365,行内,民生银行,汇赢,李潇涵,按季付费
1,民生加银资管汇赢19号专项资产管理计划专项资产管理计划,一对多,2014/4/10,2099/1/1,4300500000,0.002,,,金融合作二部,365,行内,民生银行,汇赢,李潇涵,按季付费
1,民生加银资管汇赢18号专项资产管理计划专项资产管理计划,一对多,2013/12/23,2099/1/1,3910860000,0.002,,,金融合作二部,365,行内,民生银行,汇赢,李潇涵,按季付费
1,民生加银资管汇赢17号专项资产管理计划专项资产管理计划,一对多,2014/4/8,2099/1/1,3144100000,0.002,,,金融合作二部,365,行内,民生银行,汇赢,李潇涵,按季付费
1,民生加银资管汇赢16号专项资产管理计划专项资产管理计划,一对多,2013/12/3,2099/1/1,785400000,0.002,,,金融合作二部,365,行内,民生银行,汇赢,李潇涵,按季付费
1,民生加银资管汇赢15号专项资产管理计划专项资产管理计划,一对多,2013/10/17,2099/1/1,5035300000,0.002,,,金融合作二部,365,行内,民生银行,汇赢,李潇涵,按季付费
1,民生加银资管汇赢14号专项资产管理计划专项资产管理计划,一对多,2013/11/18,2099/1/1,1465700000,0.002,,,金融合作二部,365,行内,民生银行,汇赢,李潇涵,按季付费
1,民生加银资管汇赢13号专项资产管理计划专项资产管理计划,一对多,2013/11/11,2099/1/1,2571300000,0.002,,,金融合作二部,365,行内,民生银行,汇赢,李潇涵,按季付费
1,民生加银资管汇赢11号专项资产管理计划专项资产管理计划,一对多,2013/9/26,2099/1/1,3798500000,0.002,,,金融合作二部,365,行内,民生银行,汇赢,李潇涵,按季付费
1,民生加银资管汇赢10号专项资产管理计划专项资产管理计划,一对多,2013/8/29,2099/1/1,1082200000,0.002,,,金融合作二部,365,行内,民生银行,汇赢,李潇涵,按季付费
1,民生加银资管汇兴2号专项资产管理计划专项资产管理计划,一对一,2015/11/30,2017/11/30,200000000,0.0004,,,金融合作五部,360,行外,江苏银行,单发,耿佳超,按季
0,民生加银资管汇金6号专项资产管理计划专项资产管理计划,一对多,2016/3/31,2019/3/31,850000000,浮动,,,创新业务二部,360,行外,北京银行,汇金,耿佳超,按季
0,民生加银资管汇金5号专项资产管理计划专项资产管理计划,一对多,2016/3/29,2017/3/29,330000000,浮动,,,创新业务二部,360,行外,北京银行,汇金,耿佳超,按季
0,民生加银资管汇金4号专项资产管理计划专项资产管理计划,一对多,2015/5/15,2020/5/15,6000000,浮动,,,创新业务二部,360,行外,北京银行,汇金,耿佳超,按季
0,民生加银资管汇金2号专项资产管理计划专项资产管理计划,一对多,2015/3/30,2020/3/30,1032000000,浮动,,,创新业务二部,360,行外,北京银行,汇金,耿佳超,按季
1,民生加银资管汇富11号专项资产管理计划,一对多,2016/2/29,2016/8/29,240000000,0.0015,,,金融合作二部,365,行外,青岛银行,单发,孙晨珂,每季度
1,民生加银资管汇财1号专项资产管理计划专项资产管理计划,一对一,2015/12/23,2017/12/23,1757210000,0.0005,,,金融合作一部,360,行内,民生银行,单发,耿佳超,6个月
1,民生加银资管黄山1号专项资产管理计划专项资产管理计划,一对多,2015/10/30,9999/12/31,2500000000,0.001,,,金融合作三部,365,行外,徽商银行,单发,刘晓,按季度
1,民生加银资管华融渝富专项资产管理计划,一对一,2015/6/29,2017/6/29,200000000,0.0004,,,金融合作五部,360,行外,江苏银行,单发,耿佳超,按季
1,民生加银资管华能信托专项资产管理计划,一对一,2015/7/24,2020/7/24,1450000000,0.001,,,金融合作二部,360,行内,民生银行,单发,李潇涵,按季付费
0,民生加银资管华能信托宏盛（2期）专项资产管理计划,一对一,2013/5/23,2016/2/5（延期）,500000000,浮动,,,金融合作一部,360,行内,民生银行,单发,耿佳超,按季
1,民生加银资管华能信托2号专项资产管理计划专项资产管理计划,一对一,2015/8/28,2020/8/28,950000000,0.001,,,金融合作二部,360,行内,民生银行,单发,李潇涵,按季付费
1,民生加银资管湖北建源专项资产管理计划,一对多,2014/6/13,2016/6/13,250000000,0.003,,,金融合作一部,360,行内,民生银行,单发,耿佳超,按季
1,民生加银资管恒顺1号专项资产管理计划专项资产管理计划,一对一,2016/3/31,2021/3/31,800000000,0.001,,,金融合作三部,365,行外,开源证券,单发,刘晓,到期一次性支付或委托人出具提取指令后支付
1,民生加银资管涵菁专项资产管理计划,一对一,2016/3/1,2016/9/1,910000000,0.001,,,创新业务二部,360,行外,恒丰银行,单发,耿佳超,按年
0,民生加银资管海投五号专项资产管理计划专项资产管理计划,一对一,2015/12/1,2018/12/1,27273316361,浮动,,,金融合作三部,360,行内,民生银行,单发,耿佳超,提取
1,民生加银资管海投二号专项资产管理计划,一对一,2015/12/8,2018/6/8,110000000,0.005,,,金融合作二部,360,行内,民生银行,单发,孙晨珂,每年
1,民生加银资管贵银1号专项资产管理计划专项资产管理计划,一对一,2016/3/31,2031/3/31,637000000,0.0009,,,创新业务一部,360,行外,贵阳银行,单发,刘晓,按季度
1,民生加银资管贵安开投专项资产管理计划,一对一,2015/12/31,2019/11/5,1000000000,0.001,,,金融合作三部,360,行内,民生银行,单发,周晨,按季
1,民生加银资管贵安开投专项资产管理计划,一对一,2016/1/12,2019/11/5,500000000,0.001,,,金融合作三部,360,行内,民生银行,单发,周晨,按季
1,民生加银资管富盈9号专项资产管理计划,一对一,2014/9/12,2019/9/12,148000000,0.0005,,,金融合作一部,360,行内,民生银行,富盈,周晨,到期
1,民生加银资管富盈9号专项资产管理计划,一对一,2014/9/12,2019/9/12,70000000,0.0005,,,金融合作一部,360,行内,民生银行,富盈,周晨,按季
1,民生加银资管富盈99号专项资产管理计划,一对一,2015/6/10,2017/6/10,470000000,0.0005,,,金融合作一部,360,行内,民生银行,富盈,周晨,按季
1,民生加银资管富盈98号专项资产管理计划,一对一,2015/5/15,2018/5/15,570000000,0.0005,,,金融合作一部,360,行内,民生银行,富盈,周晨,按季
1,民生加银资管富盈98号专项资产管理计划,一对一,2015/6/4,2018/5/15,150000000,0.0005,,,金融合作一部,360,行内,民生银行,富盈,周晨,按季
1,民生加银资管富盈98号专项资产管理计划,一对一,2015/6/10,2018/5/15,160000000,0.0005,,,金融合作一部,360,行内,民生银行,富盈,周晨,按季
1,民生加银资管富盈98号专项资产管理计划,一对一,2015/7/22,2018/5/15,90000000,0.0005,,,金融合作一部,360,行内,民生银行,富盈,周晨,按季
1,民生加银资管富盈98号专项资产管理计划,一对一,2015/8/6,2018/5/15,90000000,0.0005,,,金融合作一部,360,行内,民生银行,富盈,周晨,按季
1,民生加银资管富盈98号专项资产管理计划,一对一,2015/8/28,2018/5/15,90000000,0.0005,,,金融合作一部,360,行内,民生银行,富盈,周晨,按季
1,民生加银资管富盈97号专项资产管理计划,一对一,2015/4/28,2017/4/28,850000000,0.0005,,,金融合作一部,360,行内,民生银行,富盈,周晨,按季
1,民生加银资管富盈96号专项资产管理计划,一对一,2015/5/18,2019/7/18,500000000,0.0005,,,金融合作一部,360,行内,民生银行,富盈,周晨,到期
1,民生加银资管富盈95号专项资产管理计划,一对一,2015/5/18,2019/7/18,500000000,0.0005,,,金融合作一部,360,行内,民生银行,富盈,周晨,到期
1,民生加银资管富盈94号专项资产管理计划,一对一,2015/5/18,2019/7/18,500000000,0.0005,,,金融合作一部,360,行内,民生银行,富盈,周晨,到期
1,民生加银资管富盈93号专项资产管理计划,一对一,2015/5/18,2019/7/18,500000000,0.0005,,,金融合作一部,360,行内,民生银行,富盈,周晨,到期
1,民生加银资管富盈92号专项资产管理计划,一对一,2015/5/7,2017/5/7,450000000,0.0005,,,金融合作一部,360,行内,民生银行,富盈,周晨,按季
1,民生加银资管富盈91号专项资产管理计划,一对一,2015/4/23,2017/4/23,150000000,0.0005,,,金融合作一部,360,行内,民生银行,富盈,周晨,按季
1,民生加银资管富盈87号专项资产管理计划,一对一,2015/4/9,2018/4/9,500000000,0.0005,,,金融合作一部,360,行内,民生银行,富盈,周晨,按季
1,民生加银资管富盈86号专项资产管理计划,一对一,2015/3/30,2017/3/30,800000000,0.0005,,,金融合作一部,360,行内,民生银行,富盈,周晨,每半年
1,民生加银资管富盈83号专项资产管理计划,一对一,2015/3/27,2017/3/27,800000000,0.0005,,,金融合作一部,360,行内,民生银行,富盈,周晨,按季
1,民生加银资管富盈82号专项资产管理计划,一对一,2015/5/4,2018/5/4,70000000,0.0005,,,金融合作一部,360,行内,民生银行,富盈,周晨,按季
1,民生加银资管富盈82号专项资产管理计划,一对一,2016/2/1,2018/5/4,30000000,0.0005,,,金融合作一部,360,行内,民生银行,富盈,周晨,按季
1,民生加银资管富盈82号专项资产管理计划,一对一,2016/4/6,2018/5/4,40000000,0.0005,,,金融合作一部,360,行内,民生银行,富盈,周晨,按季
1,民生加银资管富盈77号专项资产管理计划,一对一,2015/3/26,2018/3/26,800000000,0.0005,,,金融合作一部,360,行内,民生银行,富盈,周晨,按季
1,民生加银资管富盈76号专项资产管理计划,一对一,2015/3/26,2017/3/26,120000000,0.0005,,,金融合作一部,360,行内,民生银行,富盈,周晨,按季
1,民生加银资管富盈75号专项资产管理计划,一对一,2015/3/19,2017/3/19,350000000,0.0005,,,金融合作一部,360,行内,民生银行,富盈,周晨,按季
1,民生加银资管富盈73号专项资产管理计划,一对一,2015/5/20,2018/1/26,700000000,0.0005,,,金融合作一部,360,行内,民生银行,富盈,周晨,按季
1,民生加银资管富盈72号专项资产管理计划,一对一,2015/4/7,2019/7/7,187000000,0.0005,,,金融合作一部,360,行内,民生银行,富盈,周晨,按季
1,民生加银资管富盈72号专项资产管理计划,一对一,2015/4/7,2017/10/7,133000000,0.0005,,,金融合作一部,360,行内,民生银行,富盈,周晨,按季
1,民生加银资管富盈71号专项资产管理计划,一对一,2015/2/13,2017/2/13,1400000000,0.0005,,,金融合作一部,360,行内,民生银行,富盈,周晨,每满12个月
1,民生加银资管富盈70号专项资产管理计划,一对一,2015/4/3,2017/4/3,1000000000,0.0005,,,金融合作一部,360,行内,民生银行,富盈,周晨,按季
1,民生加银资管富盈6号专项资产管理计划,一对一,2014/9/26,2017/9/26,500000000,0.0005,,,金融合作一部,360,行内,民生银行,富盈,周晨,按季
1,民生加银资管富盈67号专项资产管理计划,一对一,2015/4/17,2018/4/17,800000000,0.0005,,,金融合作一部,360,行内,民生银行,富盈,周晨,按季
1,民生加银资管富盈66号专项资产管理计划,一对一,2015/2/2,2017/2/2,300000000,0.0005,,,金融合作一部,360,行内,民生银行,富盈,周晨,按季
1,民生加银资管富盈64号专项资产管理计划,一对一,2015/2/3,2017/2/3,230000000,0.0005,,,金融合作一部,360,行内,民生银行,富盈,周晨,按季
1,民生加银资管富盈63号专项资产管理计划,一对一,2015/2/26,2018/2/26,45000000,0.0005,,,金融合作一部,360,行内,民生银行,富盈,周晨,按季
1,民生加银资管富盈61号专项资产管理计划,一对一,2015/5/15,2017/5/15,450000000,0.0005,,,金融合作一部,360,行内,民生银行,富盈,周晨,按季
1,民生加银资管富盈5号专项资产管理计划,一对一,2014/9/29,2017/7/29,1090000000,0.0005,,,金融合作一部,360,行内,民生银行,富盈,周晨,按季
1,民生加银资管富盈5号专项资产管理计划,一对一,2015/2/12,2017/7/29,500000000,0.0005,,,金融合作一部,360,行内,民生银行,富盈,周晨,按季
1,民生加银资管富盈57号专项资产管理计划,一对一,2014/12/30,2017/12/30,200000000,0.0005,,,金融合作一部,360,行内,民生银行,富盈,周晨,按季
1,民生加银资管富盈56号专项资产管理计划,一对一,2015/8/6,2019/2/6,230000000,0.0005,,,金融合作一部,360,行内,民生银行,富盈,周晨,按季
1,民生加银资管富盈51号专项资产管理计划,一对一,2014/12/25,2016/6/25,250000000,0.0005,,,金融合作一部,360,行内,总行自营,富盈,周晨,到期
1,民生加银资管富盈51号专项资产管理计划,一对一,2014/12/26,2017/12/26,50000000,0.0005,,,金融合作一部,360,行内,总行自营,富盈,周晨,每满半年
1,民生加银资管富盈51号专项资产管理计划,一对一,2014/12/29,2016/6/25,202000000,0.0005,,,金融合作一部,360,行内,总行自营,富盈,周晨,到期
1,民生加银资管富盈50号专项资产管理计划,一对一,2015/4/17,2018/4/17,550000000,0.0005,,,金融合作一部,360,行内,民生银行,富盈,周晨,按季
1,民生加银资管富盈4号专项资产管理计划,一对一,2014/8/12,2016/8/12,60000000,0.0005,,,金融合作一部,360,行内,民生银行,富盈,周晨,按季
1,民生加银资管富盈49号专项资产管理计划,一对一,2015/3/3,2017/3/3,350000000,0.0005,,,金融合作一部,360,行内,民生银行,富盈,周晨,按季
0,民生加银资管富盈45号专项资产管理计划,一对一,2014/12/17,2016/12/17,,0.0005,,,金融合作一部,360,行内,民生银行,富盈,周晨,到期
1,民生加银资管富盈44号专项资产管理计划,一对一,2014/12/30,2016/12/30,650000000,0.0005,,,金融合作一部,360,行内,民生银行,富盈,周晨,按季
1,民生加银资管富盈42号专项资产管理计划,一对一,2014/12/30,2016/12/30,250000000,0.0005,,,金融合作一部,360,行内,民生银行,富盈,周晨,按季
1,民生加银资管富盈39号专项资产管理计划,一对一,2014/12/29,2017/12/29,250000000,0.0005,,,金融合作一部,360,行内,民生银行,富盈,周晨,按年
1,民生加银资管富盈39号专项资产管理计划,一对一,2015/3/13,2017/12/29,19696703.97,0.0005,,,金融合作一部,360,行内,民生银行,富盈,周晨,按年付息（12/20）
1,民生加银资管富盈36号专项资产管理计划,一对一,2014/12/10,2016/12/10,486000000,0.0005,,,金融合作一部,360,行内,民生银行,富盈,周晨,按季
1,民生加银资管富盈34号专项资产管理计划,一对一,2014/12/1,2016/12/1,700000000,0.0005,,,金融合作一部,360,行内,民生银行,富盈,周晨,到期
1,民生加银资管富盈33号专项资产管理计划,一对一,2014/12/30,2017/12/30,699500000,0.0005,,,金融合作一部,360,行内,民生银行,富盈,周晨,按季
1,民生加银资管富盈31号专项资产管理计划,一对一,2014/11/4,2017/11/4,300000000,0.0005,,,金融合作一部,360,行内,民生银行,富盈,周晨,按季
1,民生加银资管富盈31号专项资产管理计划,一对一,2015/8/5,2017/11/4,330000000,0.0005,,,金融合作一部,360,行内,民生银行,富盈,周晨,按季
1,民生加银资管富盈30号专项资产管理计划,一对一,2014/11/4,2017/11/4,300000000,0.0005,,,金融合作一部,360,行内,民生银行,富盈,周晨,按季
1,民生加银资管富盈30号专项资产管理计划,一对一,2014/12/26,2017/11/4,250000000,0.0005,,,金融合作一部,360,行内,民生银行,富盈,周晨,按季
1,民生加银资管富盈2号专项资产管理计划,一对一,2014/8/11,2017/8/11,200000000,0.0005,,,金融合作一部,360,行内,民生银行,富盈,周晨,按季
1,民生加银资管富盈2号专项资产管理计划,一对一,2014/8/15,2017/8/11,200000000,0.0005,,,金融合作一部,360,行内,民生银行,富盈,周晨,按季
1,民生加银资管富盈2号专项资产管理计划,一对一,2014/9/2,2017/8/11,198000000,0.0005,,,金融合作一部,360,行内,民生银行,富盈,周晨,按季
1,民生加银资管富盈28号专项资产管理计划,一对一,2014/10/30,2017/10/30,105000000,0.0005,,,金融合作一部,360,行内,民生银行,富盈,周晨,按季
1,民生加银资管富盈27号专项资产管理计划,一对一,2014/11/11,2017/11/11,500000000,0.0005,,,金融合作一部,360,行内,民生银行,富盈,周晨,按季
1,民生加银资管富盈26号专项资产管理计划,一对一,2015/6/4,2018/6/4,1000000000,0.0005,,,金融合作一部,360,行内,民生银行,富盈,周晨,按季
1,民生加银资管富盈23号专项资产管理计划,一对一,2014/10/27,2016/10/27,180000000,0.0005,,,金融合作一部,360,行内,民生银行,富盈,周晨,按季
1,民生加银资管富盈239号专项资产管理计划,一对一,2016/3/31,2018/3/31,200000000,0.0005,,,金融合作一部,360,行内,民生银行,富盈,周晨,按季
1,民生加银资管富盈237号专项资产管理计划,一对一,2016/3/31,2018/3/31,170000000,0.0005,,,金融合作一部,360,行内,民生银行,富盈,周晨,按季
1,民生加银资管富盈235号专项资产管理计划,一对一,2016/3/30,2018/3/30,40000000,0.0005,,,金融合作一部,360,行内,民生银行,富盈,周晨,按季
